id,question
43473,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：看你X的/瞧他X的]，回答T。如果不包含，回答F。

1. 看你今天的表现，真是让人刮目相看。 
2. 瞧他那副认真的样子，就知道他一定会成功。 
3. 看你写的文章，文笔流畅，思路清晰。 
4. 瞧他画的这幅画，色彩搭配得非常和谐。 
5. 看你最近的状态，似乎心情不错。 
6. 瞧他跑步的速度，简直像一阵风。 
7. 看你对这件事的态度，似乎已经有了决定。 
8. 瞧他处理问题的方式，真是有条不紊。 
9. 看你穿的衣服，很适合今天的场合。 
10. 瞧他学习的样子，真是专注又认真。 


请使用T或F回答，不需要解释"
43474,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：真有X的]，回答T。如果不包含，回答F。

1. 真有趣的是，他的画作在展览中引起了广泛关注。 
2. 她的表现真有水平，赢得了评委的一致好评。 
3. 这本书的内容真有深度，值得反复阅读。 
4. 他的计划真有创意，大家都觉得可行。 
5. 这次旅行的体验真有意义，让我学到了很多。 
6. 她的厨艺真有进步，做的菜越来越美味了。 
7. 这部电影的剧情真有张力，观众都被吸引住了。 
8. 他的演讲真有感染力，台下掌声不断。 
9. 这次比赛的结果真有悬念，直到最后一刻才揭晓。 
10. 她的建议真有价值，帮助我们解决了难题。


请使用T或F回答，不需要解释"
43475,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：X什么X]，回答T。如果不包含，回答F。

1. 他一直在思考什么才是真正的幸福。 
2. 这本书的内容涉及什么主题，我还没搞清楚。 
3. 她突然问我想要什么礼物，我一时答不上来。 
4. 无论遇到什么困难，他都不会轻易放弃。 
5. 你知道他最近在忙什么吗？ 
6. 他写的文章里提到了什么重要的观点？ 
7. 她总是担心自己错过了什么重要的信息。 
8. 他问我需要什么帮助，我摇了摇头。 
9. 无论发生什么，我们都要保持冷静。 
10. 他一直在寻找什么能让他感到满足的东西。


请使用T或F回答，不需要解释"
43476,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[口语格式：什么X不X(的)]，回答T。如果不包含，回答F。

1. 什么事情都不能不认真对待。 
2. 不要轻易放弃自己的梦想。 
3. 的确，这是一个很好的建议。 
4. 他不知道明天会什么天气。 
5. 这本书的内容非常有趣。 
6. 什么时候出发还没有决定。 
7. 不管多难，他都会坚持下去。 
8. 她的笑容让人感到温暖。 
9. 什么原因导致了这个结果？ 
10. 不要忘记带上的东西。


请使用T或F回答，不需要解释"
43477,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[指示代词：本]，回答T。如果不包含，回答F。

1. 他正在阅读一本有趣的小说。 
2. 这本杂志的封面设计非常吸引人。 
3. 她买了一本关于历史的书籍。 
4. 这本画册里有许多精美的插图。 
5. 他写了一本关于旅行的日记。 
6. 这本词典对学习外语很有帮助。 
7. 她收到了一本朋友送的相册。 
8. 这本手册详细介绍了产品的使用方法。 
9. 他正在编写一本关于编程的教程。 
10. 这本小说获得了今年的文学奖。


请使用T或F回答，不需要解释"
43478,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[指示代词：此]，回答T。如果不包含，回答F。

1. 他这次旅行收获颇丰。 
2. 这情景让人难以忘怀。 
3. 她在这次比赛中表现出色。 
4. 这风景，令人感慨万千。 
5. 他对这事非常了解。 
6. 那次会议的主题是环保。 
7. 如此这般，仿佛昨日重现。 
8. 她在该次演出中担任主角。 
9. 该物件，勾起了他的回忆。 
10. 该次活动的组织非常成功。 


请使用T或F回答，不需要解释"
43479,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：特]，回答T。如果不包含，回答F。

1. 特种部队在训练中展现了极高的专业素养。 
2. 这家餐厅的特色菜非常受欢迎。 
3. 他收到了一份特别定制的礼物。 
4. 这部电影的特效制作非常震撼。 
5. 她是一位特级教师，深受学生喜爱。 
6. 这个品牌的特价活动吸引了很多顾客。 
7. 他参加了特奥会的志愿者工作。 
8. 这款手机的特性功能非常实用。 
9. 她是一位特派记者，负责报道国际新闻。 
10. 这个项目的特点在于它的创新性。


请使用T或F回答，不需要解释"
43480,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[程度副词：异常]，回答T。如果不包含，回答F。

1. 他的行为举止异常，引起了大家的注意。 
2. 这种异常现象在科学界引起了广泛的讨论。 
3. 她的声音有异常。
4. 这次实验的结果异常，可能与设备故障有关。 
5. 他的脸色异常，似乎生病了。 
6. 这种异常的气候变化对农作物产生了严重影响。 
7. 她的反应异常，肯定心里有事。 
8. 这种异常的结构设计让建筑更加稳固。 
9. 他的思维敏捷，敏捷得有些异常。 
10. 这种异常的味道让人难以接受。 


请使用T或F回答，不需要解释"
43481,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[范围、协同副词：尽]，回答T。如果不包含，回答F。

1. 他尽力完成了这项任务。 
2. 她尽情地享受着假期的时光。 
3. 这本书的内容详尽，值得一读。 
4. 他尽心尽力地帮助朋友解决问题。 
5. 这场比赛的规则非常详尽，不容忽视。 
6. 她尽忠职守，赢得了同事的尊重。 
7. 他尽善尽美地完成了这幅画作。 
8. 这份报告的内容详尽，涵盖了所有细节。 
9. 她尽忠报国，成为了人民的英雄。 
10. 他尽己所能地帮助了需要帮助的人。 


请使用T或F回答，不需要解释"
43482,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[范围、协同副词：净]，回答T。如果不包含，回答F。

1. 他洗完脸后，皮肤显得特别净。 
2. 房间打扫得一尘不染，真是净极了。 
3. 这条河流的水净得可以看到底。 
4. 她说话总是直来直去，总说大实话。 
5. 这碗汤全是蔬菜，没有一点肉。 
6. 他的心思特别单纯，脑子里全是美好的想法。 
7. 这间教室全是学生，老师还没来。 
8. 他把书桌整理得净净的，没有一点杂物。 
9. 这瓶水经过过滤，喝起来特别净。 
10. 他的衣服总是洗得净白的，看起来很清爽。

请使用T或F回答，不需要解释"
43483,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[时间副词：早晚]，回答T。如果不包含，回答F。

1. 爷爷早晚都会去公园遛弯儿。
2. 她早晚都坚持锻炼身体。 
3. 早晚温差大，记得添衣。 
4. 他早晚都在图书馆学习。 
5. 早晚的风景各有特色。 
6. 妈妈早晚都会给宝宝讲睡前故事。
7. 早晚的空气质量差异明显。 
8. 我们在周六早晚要进行一次大扫除。
9. 早晚的交通状况完全不同。 
10. 奶奶早晚都会到广场跳广场舞。


请使用T或F回答，不需要解释"
43484,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[关联副词：便]，回答T。如果不包含，回答F。

1. 他随手捡起地上的便条，仔细阅读起来。 
2. 这家餐厅的便当非常受欢迎，每天都供不应求。 
3. 她为了方便出行，特意买了一辆轻便的自行车。 
4. 他随手从口袋里掏出一张便签，写下重要信息。 
5. 这个便道虽然狭窄，但却是通往山顶的捷径。 
6. 他为了方便携带，把文件装进了一个轻便的文件夹。 
7. 她随手拿起便笺，画了一幅简单的草图。 
8. 这个便门平时很少使用，只有在紧急情况下才会打开。 
9. 他为了方便记忆，把重要的电话号码写在便签上。 
10. 她随手拿起便帽，戴在头上，准备出门。


请使用T或F回答，不需要解释"
43485,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：才3]，回答T。如果不包含，回答F。

1. 他才华横溢，赢得了大家的赞赏。
2. 这本书的才情令人叹服。
3. 她才思敏捷，很快就解决了问题。
4. 这位画家的才艺非常出众。
5. 他的才能在这个项目中得到了充分展现。
6. 她才智过人，成为了团队的领导者。
7. 这位作家的才气在文坛上广为人知。
8. 他才学渊博，深受学生们的尊敬。
9. 她的才干在管理岗位上得到了充分发挥。
10. 这位音乐家的才华让观众们为之倾倒。


请使用T或F回答，不需要解释"
43486,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[语气副词：偏]，回答T。如果不包含，回答F。

1. 他的观点有些偏激进，不太容易被接受。 
2. 这幅画的色彩偏暗，给人一种压抑的感觉。 
3. 她的性格偏内向，不太喜欢热闹的场合。 
4. 这道菜的味道偏咸，可能需要调整一下。 
5. 他的研究方向偏理论，很少涉及实际应用。 
6. 这个地区的天气偏干燥，适合种植耐旱作物。 
7. 她的穿着风格偏复古，很有个人特色。 
8. 这篇文章的论点偏主观，缺乏客观依据。 
9. 他的解释偏模糊，让人难以理解。 
10. 这个方案的成本偏高，需要进一步优化。


请使用T或F回答，不需要解释"
43487,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出时间、处所)：于]，回答T。如果不包含，回答F。

1. 他于是决定放弃这个计划。 
2. 她于心不忍，最终还是帮助了他。 
3. 这本书于我而言意义重大。 
4. 他于情于理都站得住脚。 
5. 这无异于是无声处听惊雷。 
6. 他在困境中找到了希望。 
7. 她在细节处见真章。 
8. 他在慌乱中保持了冷静。 
9. 她在平凡中创造了奇迹。 
10. 他在失败中汲取了教训。 


请使用T或F回答，不需要解释"
43488,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出方向、路径)：沿(着)]，回答T。如果不包含，回答F。

1. 他顺着河边散步，心情格外舒畅。 
2. 沿沿街的商铺都装饰得十分漂亮。 
3. 她顶着炎炎烈日找了好久，终于找到了那本书。 
4. 延边的风景让人流连忘返。 
5. 他扶着楼梯慢慢走下来，显得很疲惫。 
6. 临江的城市经济发展迅速。 
7. 她依靠着记忆中的路线，找到了那家小店。 
8. 住在铁道附近的居民对这条新铁路充满期待。 
9. 他顺着海岸线骑行，感受着海风的吹拂。 
10. 延河公园是市民休闲的好去处。

请使用T或F回答，不需要解释"
43489,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[介词(引出对象)：同1]，回答T。如果不包含，回答F。

1. 同学们一起参加了学校的运动会。 
2. 他们的意见完全同意。 
3. 这本书的内容与其他版本同步更新。 
4. 他们的目标同心协力，最终取得了成功。 
5. 这个项目的进展与计划同步进行。 
6. 他们的观点同出一辙，没有任何分歧。 
7. 这个问题的答案与之前的解释同样。 
8. 他们的行动同时开始，效率非常高。 
9. 这个方案与之前的计划同类，但更加完善。 
10. 他们的想法同心同德，合作非常顺利。 


请使用T或F回答，不需要解释"
